run_id,job_name,step_name,step_duration,timestamp
27101915260,test,Post Run actions/checkout@v4,1.0,2026-06-07T19:04:20Z
27101915260,test,Complete job,0.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Set up job,1.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Run actions/checkout@v4,1.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Cache pip,2.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Install runtime dependencies,1.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Generate build report,0.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Upload build report,1.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Post Run actions/setup-python@v5,1.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Post Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915260,build-artifact,Complete job,0.0,2026-06-07T19:04:20Z
27101915259,lint,Set up job,1.0,2026-06-07T19:04:20Z
27101915259,lint,Run actions/checkout@v4,1.0,2026-06-07T19:04:20Z
27101915259,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915259,lint,Cache pip,2.0,2026-06-07T19:04:20Z
27101915259,lint,Install dev dependencies,14.0,2026-06-07T19:04:20Z
27101915259,lint,Run flake8,0.0,2026-06-07T19:04:20Z
27101915259,lint,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915259,lint,Post Run actions/setup-python@v5,1.0,2026-06-07T19:04:20Z
27101915259,lint,Post Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915259,lint,Complete job,0.0,2026-06-07T19:04:20Z
27101915259,test,Set up job,1.0,2026-06-07T19:04:20Z
27101915259,test,Run actions/checkout@v4,1.0,2026-06-07T19:04:20Z
27101915259,test,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915259,test,Cache pip,2.0,2026-06-07T19:04:20Z
27101915259,test,Install dependencies,15.0,2026-06-07T19:04:20Z
27101915259,test,Run pytest,0.0,2026-06-07T19:04:20Z
27101915259,test,Upload test results,2.0,2026-06-07T19:04:20Z
27101915259,test,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915259,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915259,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915259,test,Complete job,0.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Set up job,2.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Cache pip,3.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Install runtime dependencies,3.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Generate build report,0.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Upload build report,1.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915259,build-artifact,Post Run actions/setup-python@v5,1.0,2026-06-07T19:04:20Z
